neworold,ownership,status,lift_avail,car_parking_avail,Gas_conn_avail,age,area,balconies,bathroom,bhk,floor,place,price,price_per_sq
0,3,1,1,1,0,3,710,2,1,1 BHK Apartment ,3,Hadapsar,3000000,4225
0,3,0,1,1,0,3,610,2,1,1 BHK Apartment ,2,Manjari,3000000,4918
0,3,0,1,1,0,3,690,2,1,1 BHK Apartment ,2,Hadapsar,3100000,4492
0,3,0,1,1,0,5,860,1,1,2 BHK Apartment ,6,Tingre Nagar,5600000,6511
1,3,3,1,1,0,1,1167,2,2,2 BHK Apartment ,1,NIBM Annex Mohammadwadi,5301400,4542
0,3,1,1,1,0,7,835,1,2,2 BHK Apartment ,2,Hadapsar,4800000,5748
0,3,0,1,1,0,5,950,2,2,2 BHK Apartment ,1,Hadapsar,4200000,4421
0,3,0,1,1,0,4,981,2,2,2 BHK Apartment ,2,Hadapsar,4200000,4281
0,3,0,1,0,0,0,995,2,2,2 BHK Apartment ,1,Baner,6200000,6231
0,3,0,1,1,0,3,980,2,2,2 BHK Apartment ,3,Manjari,5200000,5306
1,3,3,1,1,0,2,1426,3,3,3 BHK Apartment ,6,Manjari,6600000,4628
1,3,3,1,1,0,2,1429,3,3,3 BHK Apartment ,8,Manjari,6600000,4618
1,3,3,1,1,0,0,650,2,1,1 BHK Apartment ,8,Hadapsar,3900000,6000
0,3,0,1,1,0,8,1200,2,2,2 BHK Apartment ,7,Viman Nagar,8000000,6666
0,3,0,1,1,0,7,1350,2,2,2 BHK Apartment ,8,Viman Nagar,7200000,5333
0,3,0,1,1,0,8,1650,3,3,3 BHK Apartment ,5,Viman Nagar,12000000,7272
0,3,0,1,1,0,4,545,1,1,1 BHK Apartment ,2,Hadapsar,3500000,6422
0,3,0,1,1,0,6,942,2,2,2 BHK Apartment ,3,Handewadi,3800000,4033
0,3,1,0,0,0,8,550,1,1,1 BHK Apartment ,6,Hadapsar,2300000,4181
1,3,3,1,1,0,0,700,1,1,1 BHK Apartment ,2,Undri,2500000,3571
1,3,3,1,1,0,0,873,2,2,2 BHK Apartment ,9,Undri,3000000,3436
0,0,0,1,1,0,7,700,2,1,1 BHK Apartment ,4,Kharadi,4200000,6000
0,0,0,1,1,1,4,1901,2,3,3 BHK Apartment ,7,Kharadi,11500000,6049
0,3,1,1,1,1,4,1218,1,2,2 BHK Apartment ,3,Manjari,6200000,5090
1,3,3,1,0,0,2,1250,2,2,2 BHK Apartment ,2,Undri,8300000,6640
0,3,0,1,0,0,2,500,2,2,2 BHK Apartment ,3,Hadapsar,2000000,4000
0,3,0,1,1,0,11,800,2,2,2 BHK Apartment ,4,NIBM Annex Mohammadwadi,4200000,5250
0,3,0,1,1,0,5,1028,2,2,2 BHK Apartment ,5,Hadapsar,5000000,4863
0,3,0,1,0,0,5,611,1,1,1 BHK Apartment ,4,Hadapsar,3400000,5564
0,3,0,1,1,0,5,910,2,2,2 BHK Apartment ,9,Hadapsar,4200000,4615
0,2,0,1,1,0,4,1037,2,2,2 BHK Apartment ,3,Bavdhan,6500000,6268
0,3,0,1,1,0,5,1100,1,1,2 BHK Apartment ,6,Vishrantwadi,5800000,5272
0,3,1,1,1,0,5,1130,1,1,2 BHK Apartment ,2,Tingre Nagar,7800000,6902
0,3,0,1,1,0,4,560,1,1,1 BHK Apartment ,1,Hadapsar,2900000,5178
0,3,0,1,0,0,5,561,1,1,1 BHK Apartment ,4,Hadapsar,2700000,4812
1,3,3,1,1,0,0,3600,2,4,4 BHK Apartment ,5,Baner,50000000,13888
0,3,0,1,1,0,2,1063,2,2,2 BHK Apartment ,7,Bavdhan,6700000,6302
0,3,1,1,1,1,0,1145,2,2,2 BHK Apartment ,8,Baner,8000000,6986
0,3,1,1,1,0,2,1450,1,3,3 BHK Apartment ,5,Bavdhan,10000000,6896
0,3,0,1,0,0,5,670,1,1,1 BHK Apartment ,2,Hadapsar,2800000,4179
0,3,0,1,1,0,5,1150,1,1,2 BHK Apartment ,5,Tingre Nagar,6800000,5913
0,3,0,1,1,0,6,1140,2,1,2 BHK Apartment ,7,Kharadi,6800000,5964
0,3,1,1,1,0,6,954,1,1,2 BHK Apartment ,4,Kharadi,7500000,7861
0,3,0,1,1,0,5,1060,1,1,2 BHK Apartment ,3,Viman Nagar,7000000,6603
0,3,0,0,1,0,5,1100,2,1,2 BHK Apartment ,5,Kharadi,6600000,6000
0,3,1,1,1,0,5,1030,1,1,2 BHK Apartment ,6,Vishrantwadi,7000000,6796
0,3,1,1,1,0,6,650,1,1,1 BHK Apartment ,3,Viman Nagar,6200000,9538
0,3,0,1,1,0,4,978,1,1,2 BHK Apartment ,6,Dhanori,5300000,5419
0,3,0,1,1,0,5,1179,1,1,2 BHK Apartment ,3,Viman Nagar,8200000,6955
0,3,0,1,1,0,3,1450,1,2,3 BHK Apartment ,2,Viman Nagar,11500000,7931
0,3,2,1,1,1,6,1490,2,3,3 BHK Apartment ,2,Aundh,15500000,10402
0,3,0,1,1,0,5,1060,2,2,2 BHK Apartment ,0,Viman Nagar,8500000,8018
0,3,0,1,1,0,7,615,2,1,1 BHK Apartment ,1,Manjari,3800000,6178
0,3,0,1,1,0,5,1012,1,1,2 BHK Apartment ,3,Dhanori,4800000,4743
1,3,3,1,1,0,2,630,1,1,1 BHK Apartment ,8,Manjari,3600000,5714
0,3,0,1,1,0,5,1670,3,2,3 BHK Apartment ,11,Kharadi,11200000,6706
0,3,0,1,1,0,5,950,1,1,2 BHK Apartment ,4,Tingre Nagar,5300000,5578
0,0,1,0,0,1,7,650,1,1,1 BHK Apartment ,4,Kharadi,4100000,6307
1,3,3,1,1,0,0,1405,1,3,3 BHK Apartment ,6,Bavdhan,9000000,6405
0,3,0,1,1,0,5,1560,3,2,3 BHK Apartment ,8,Viman Nagar,12200000,7820
1,3,3,1,1,0,1,635,2,1,1 BHK Apartment ,0,Hadapsar,2603500,4100
0,3,2,1,1,1,6,575,1,1,1 BHK Apartment ,2,Hadapsar,2300000,4000
0,3,0,1,1,0,10,850,1,1,1 BHK Apartment ,2,Hadapsar,3000000,3529
0,3,0,1,1,0,7,852,2,2,2 BHK Apartment ,1,Hadapsar,4900000,5751
0,3,0,1,1,0,5,728,2,2,2 BHK Apartment ,2,Hadapsar,4000000,5494
0,3,0,0,0,0,2,891,2,2,2 BHK Apartment ,2,Wagholi,3900000,4377
0,3,1,1,1,0,0,1355,1,3,3 BHK Apartment ,8,Bavdhan,10000000,7380
0,3,0,1,1,0,3,623,2,1,1 BHK Apartment ,2,Dhanori,2950000,4735
0,3,0,1,1,0,0,1443,2,3,3 BHK Apartment ,6,Bavdhan,8500000,5890
1,3,3,1,1,1,0,963,2,2,2 BHK Apartment ,14,Balewadi,6500000,6749
0,3,0,1,0,0,3,686,1,1,1 BHK Apartment ,3,Undri,3500000,5102
0,3,0,1,1,0,2,554,2,2,1 BHK Apartment ,2,Hadapsar,2500000,4512
1,3,3,1,1,0,2,561,2,1,1 BHK Apartment ,1,Handewadi,3000000,5347
0,3,0,1,1,0,2,1063,1,2,2 BHK Apartment ,7,Bavdhan,7000000,6585
1,3,3,1,1,0,0,1500,2,3,3 BHK Apartment ,6,Bavdhan,11000000,7333
1,3,3,1,1,0,0,2200,2,3,3 BHK Apartment ,6,Aundh,16000000,7272
0,3,1,1,1,0,5,1180,3,2,2 BHK Apartment ,9,Viman Nagar,8000000,6779
0,3,2,1,1,0,11,1930,3,3,3 BHK Apartment ,6,Kalyani Nagar,21800000,11295
0,3,0,0,0,0,6,1086,2,2,2 BHK Apartment ,10,Kharadi,7200000,6629
0,3,0,0,0,0,6,1150,2,2,2 BHK Apartment ,4,Kharadi,7000000,6086
0,3,1,0,1,0,5,1100,2,2,2 BHK Apartment ,4,Viman Nagar,9000000,8181
1,3,3,1,1,0,0,3023,3,5,5 BHK Apartment ,12,Bavdhan,20000000,6615
0,3,0,1,1,0,8,600,1,1,1 BHK Apartment ,2,Wakad,3800000,6333
0,3,0,1,1,0,3,857,2,2,2 BHK Apartment ,5,Hadapsar,4500000,5250
0,2,0,1,1,0,4,949,2,2,2 BHK Apartment ,5,Wakad,6300000,6638
0,3,0,1,1,1,5,1450,1,3,3 BHK Apartment ,7,Baner,9000000,6206
0,3,0,1,1,0,1,1200,1,1,2 BHK Apartment ,7,Vishrantwadi,6500000,5416
0,3,0,1,1,0,5,1495,2,2,3 BHK Apartment ,12,Tingre Nagar,11000000,7357
0,3,0,1,1,0,5,640,1,1,1 BHK Apartment ,7,Vishrantwadi,4000000,6250
0,3,0,1,1,0,5,927,1,1,2 BHK Apartment ,3,Dhanori,5500000,5933
0,3,1,1,1,0,0,1408,1,3,3 BHK Apartment ,5,Bavdhan,10000000,7102
0,3,1,0,0,0,4,1450,2,1,3 BHK Apartment ,5,Vishrantwadi,7500000,5172
0,3,0,1,1,0,3,2100,3,2,3 BHK Apartment ,2,Kharadi,13000000,6190
0,3,0,0,1,0,5,1600,2,2,3 BHK Apartment ,8,Tingre Nagar,10700000,6687
0,3,0,1,1,0,5,620,1,1,1 BHK Apartment ,3,Vishrantwadi,3500000,5645
1,3,3,1,1,0,0,2600,2,4,4 BHK Apartment ,2,Baner,30000000,11538
1,3,3,1,1,0,0,1183,1,2,2 BHK Apartment ,4,Baner,10300000,8706
0,3,0,1,1,0,8,1450,1,3,3 BHK Apartment ,6,Wakad,7700000,5310
1,3,3,1,1,0,2,1026,2,2,2 BHK Apartment ,7,Manjari,4800000,4678
0,3,0,0,0,0,10,950,2,2,2 BHK Apartment ,2,Sasane Nagar,4500000,4736
0,3,0,1,1,0,4,640,1,1,1 BHK Apartment ,11,Hadapsar,3000000,4687
1,3,3,1,1,0,2,930,2,2,2 BHK Apartment ,2,Hadapsar,4200000,4516
0,3,1,1,1,0,8,1640,2,3,3 BHK Apartment ,5,Wakad,7700000,4695
0,3,0,1,1,0,5,857,2,2,2 BHK Apartment ,10,Hadapsar,4500000,5250
0,3,0,1,1,0,6,540,1,1,1 BHK Apartment ,3,Handewadi,2600000,4814
0,3,0,1,1,0,8,916,2,2,2 BHK Apartment ,2,Hadapsar,7200000,7860
0,3,0,1,1,0,5,495,1,1,1 BHK Apartment ,3,Hadapsar,2500000,5050
0,3,0,1,1,0,1,1075,2,2,2 BHK Apartment ,3,Bavdhan,6800000,6325
0,3,0,1,1,0,5,900,1,1,2 BHK Apartment ,1,Tingre Nagar,4500000,5000
0,3,0,1,1,0,5,900,1,1,2 BHK Apartment ,1,Tingre Nagar,4500000,5000
0,3,0,1,1,0,5,950,1,1,2 BHK Apartment ,2,Viman Nagar,7000000,7368
0,0,0,1,1,1,0,1315,1,2,2 BHK Apartment ,3,Kharadi,8900000,6768
0,3,0,1,1,0,5,1150,2,1,2 BHK Apartment ,7,Vishrantwadi,8500000,7391
0,3,0,1,1,0,9,562,2,1,1 BHK Apartment ,1,Hadapsar,3850000,6850
0,3,1,1,1,0,2,1050,1,1,2 BHK Apartment ,6,Dhanori,5500000,5238
0,3,0,1,1,0,5,1000,1,1,1 BHK Apartment ,6,Viman Nagar,7000000,7000
0,3,1,1,1,1,5,789,2,2,2 BHK Apartment ,7,Hadapsar,4000000,5069
0,3,0,1,1,0,5,1400,2,3,3 BHK Apartment ,6,Hadapsar,7500000,5357
0,3,0,1,1,0,3,950,2,2,2 BHK Apartment ,1,Hadapsar,4500000,4736
0,3,1,1,1,0,9,990,1,2,2 BHK Apartment ,1,Dhanori,5000000,5050
0,3,1,1,1,1,2,891,2,2,2 BHK Apartment ,8,Bavdhan,7000000,7856
0,3,0,1,1,0,5,1255,2,1,2 BHK Apartment ,7,Kharadi,9500000,7569
1,3,3,1,1,0,2,780,1,1,2 BHK Apartment ,7,Dhanori,4300000,5512
0,3,0,1,1,0,1,1400,2,3,3 BHK Apartment ,8,Baner,9000000,6428
0,3,0,1,1,0,2,1668,2,3,3 BHK Apartment ,2,Wakad,8000000,4796
1,3,3,1,1,0,2,661,2,1,1 BHK Apartment ,2,Hadapsar,2800000,4236
0,3,0,1,1,0,2,970,2,2,2 BHK Apartment ,1,Hadapsar,4200000,4329
0,3,0,1,1,0,4,752,2,1,1 BHK Apartment ,7,Dhanori,4100000,5452
0,3,0,1,1,0,5,1050,1,1,2 BHK Apartment ,2,Viman Nagar,7000000,6666
0,3,0,1,1,0,5,1134,1,1,2 BHK Apartment ,4,Vishrantwadi,7800000,6878
0,3,1,1,1,0,5,1057,1,1,2 BHK Apartment ,6,Vishrantwadi,7000000,6622
0,3,0,1,1,0,0,1200,2,1,2 BHK Apartment ,7,Vishrantwadi,7500000,6250
1,3,3,1,1,0,2,1026,1,2,2 BHK Apartment ,5,Manjari,4700000,4580
0,1,0,1,1,1,3,1037,1,2,2 BHK Apartment ,3,Bavdhan,6100000,5882
1,3,3,1,1,0,0,1473,2,3,3 BHK Apartment ,9,Baner,10000000,6788
0,3,1,1,1,0,5,1150,1,1,2 BHK Apartment ,1,Tingre Nagar,8300000,7217
1,3,3,1,1,0,2,1645,2,3,3 BHK Apartment ,7,Manjari,7200000,4376
0,3,0,1,0,0,4,600,1,1,1 BHK Apartment ,6,Hadapsar,3500000,5833
0,3,0,1,1,0,5,950,1,1,2 BHK Apartment ,5,Dhanori,5500000,5789
0,3,2,1,1,0,5,1584,2,2,3 BHK Apartment ,8,Tingre Nagar,12500000,7891
1,3,3,1,1,0,2,800,2,2,2 BHK Apartment ,1,Hadapsar,4000000,5000
1,3,3,1,1,0,2,910,2,2,2 BHK Apartment ,1,Hadapsar,4900000,5384
1,3,3,1,1,0,0,1115,1,2,2 BHK Apartment ,12,Sus,7800000,6995
0,3,0,1,1,0,5,1050,1,1,2 BHK Apartment ,3,Vishrantwadi,5500000,5238
0,3,0,1,1,0,5,932,1,1,2 BHK Apartment ,11,Dhanori,5500000,5901
0,3,2,1,1,1,2,3350,2,4,4 BHK Apartment ,7,Baner,37500000,11194
0,3,0,1,1,0,5,900,1,1,2 BHK Apartment ,3,Tingre Nagar,4400000,4888
0,3,0,1,1,0,5,1629,2,2,3 BHK Apartment ,6,Kharadi,10200000,6261
0,3,0,0,1,0,4,1520,2,2,2 BHK Apartment ,3,Viman Nagar,11800000,7763
0,3,0,1,1,0,4,1600,3,2,3 BHK Apartment ,8,Tingre Nagar,10700000,6687
0,3,0,1,1,0,5,1760,3,3,3 BHK Apartment ,9,Kharadi,10800000,6136
0,3,0,1,1,0,5,1856,3,3,3 BHK Apartment ,10,Tingre Nagar,12800000,6896
0,3,0,0,1,0,4,1060,2,2,2 BHK Apartment ,3,Viman Nagar,8200000,7735
0,3,0,0,1,0,4,1525,3,2,3 BHK Apartment ,2,Viman Nagar,12000000,7868
0,3,1,1,1,0,5,1650,3,3,3 BHK Apartment ,8,Kalyani Nagar,12500000,7575
0,3,0,0,1,0,5,1455,2,2,3 BHK Apartment ,3,Tingre Nagar,10000000,6872
0,3,0,1,1,0,5,1251,2,2,2 BHK Apartment ,3,Kharadi,7800000,6235
0,3,0,1,1,0,4,1650,3,2,3 BHK Apartment ,6,Kharadi,13500000,8181
0,3,0,1,1,0,5,960,2,1,2 BHK Apartment ,2,Kalyani Nagar,7000000,7291
0,3,0,1,1,0,4,1500,3,3,3 BHK Apartment ,9,Tingre Nagar,11000000,7333
0,3,1,0,1,0,2,1050,2,2,2 BHK Apartment ,9,Viman Nagar,9500000,9047
0,3,0,1,1,0,6,1050,2,2,2 BHK Apartment ,5,Tingre Nagar,6600000,6285
0,3,2,1,1,0,3,2000,3,3,3 BHK Apartment ,8,Kharadi,14500000,7250
0,3,0,1,1,0,5,980,2,2,2 BHK Apartment ,3,Hadapsar,6000000,6122
0,3,2,1,1,1,5,540,1,1,1 BHK Apartment ,3,Hadapsar,2600000,4814
0,3,0,1,1,0,5,1040,1,1,2 BHK Apartment ,4,Vishrantwadi,6500000,6250
0,3,0,1,1,0,5,650,1,1,1 BHK Apartment ,4,Tingre Nagar,4300000,6615
0,3,0,0,0,0,6,833,2,2,2 BHK Apartment ,1,Hadapsar,6000000,7202
0,3,0,1,1,0,3,585,1,1,1 BHK Apartment ,3,Undri,3200000,5470
0,3,0,1,1,0,0,1084,1,2,2 BHK Apartment ,6,Balewadi,6800000,6273
0,3,0,1,1,0,5,927,1,1,2 BHK Apartment ,11,Dhanori,5500000,5933
0,3,1,1,1,0,5,660,1,1,1 BHK Apartment ,5,Tingre Nagar,5500000,8333
0,3,1,1,1,1,4,1220,2,2,2 BHK Apartment ,5,Bavdhan,7000000,5737
1,3,3,1,1,0,2,564,2,1,1 BHK Apartment ,2,Handewadi,3000000,5319
0,3,0,1,1,0,3,1118,2,2,2 BHK Apartment ,1,Manjari,6500000,5813
0,3,2,1,1,0,3,1304,2,3,3 BHK Apartment ,4,Hadapsar,5800000,4447
0,3,0,1,1,0,3,560,2,1,1 BHK Apartment ,2,Hadapsar,3000000,5357
0,3,0,1,1,0,3,800,2,2,2 BHK Apartment ,4,NIBM Annex Mohammadwadi,4800000,6000
0,3,0,1,1,0,2,940,2,2,2 BHK Apartment ,1,Hadapsar,4000000,4255
1,3,3,1,1,0,1,705,2,1,1 BHK Apartment ,2,Hadapsar,2890500,4100
0,3,0,1,1,0,2,684,2,1,1 BHK Apartment ,2,Hadapsar,3300000,4824
0,3,0,1,1,0,4,928,2,2,2 BHK Apartment ,3,Hadapsar,4600000,4956
0,3,0,1,0,0,4,800,1,2,2 BHK Apartment ,5,Handewadi,4600000,5750
0,3,0,1,1,0,5,1600,2,3,3 BHK Apartment ,6,Kharadi,7500000,4687
0,3,0,1,1,0,6,1410,2,3,3 BHK Apartment ,5,Kharadi,7700000,5460
0,3,0,1,1,0,3,654,1,1,1 BHK Apartment ,3,Sasane Nagar,3400000,5198
0,3,1,1,1,1,0,1113,2,2,2 BHK Apartment ,1,Sus,6500000,5840
0,0,1,0,1,0,2,2200,2,3,3 BHK Apartment ,4,Kharadi,12000000,5454
0,3,0,1,1,0,5,1025,2,2,2 BHK Apartment ,8,Hadapsar,5000000,4878
0,3,1,1,1,0,4,1500,1,3,3 BHK Apartment ,2,Aundh,14000000,9333
0,3,0,1,1,0,2,1668,1,3,3 BHK Apartment ,1,Wakad,7800000,4676
1,3,3,1,1,0,0,1370,2,3,3 BHK Apartment ,5,Bavdhan,7800000,5693
0,3,0,1,1,0,4,706,2,2,2 BHK Apartment ,7,Hadapsar,4600000,6515
0,3,0,1,1,0,4,1360,1,3,3 BHK Apartment ,8,Hinjewadi,6800000,5000
0,3,1,1,1,0,2,1660,1,3,3 BHK Apartment ,6,Wagholi,9100000,5481
1,3,3,1,1,0,2,890,2,2,2 BHK Apartment ,1,Handewadi,4200000,4719
0,3,0,1,1,0,11,1147,2,2,2 BHK Apartment ,1,Hadapsar,6500000,5666
0,3,1,1,1,0,1,670,2,1,1 BHK Apartment ,1,Hadapsar,5000000,7462
0,3,1,1,1,0,5,1750,2,2,3 BHK Apartment ,9,Kharadi,11500000,6571
0,3,0,1,1,0,4,1505,2,3,3 BHK Apartment ,4,Wakad,9000000,5980
0,3,0,1,1,0,6,1485,1,3,3 BHK Apartment ,7,Baner,9800000,6599
1,3,3,1,1,0,0,1370,2,2,2 BHK Apartment ,12,Balewadi,11000000,8029
0,3,0,1,1,0,7,1000,1,1,2 BHK Apartment ,7,Vishrantwadi,5800000,5800
0,3,0,1,1,0,5,925,1,1,2 BHK Apartment ,4,Dhanori,4100000,4432
0,3,0,1,1,0,3,959,1,1,2 BHK Apartment ,6,Dhanori,6200000,6465
0,3,1,1,1,0,3,1550,2,3,3 BHK Apartment ,5,NIBM Annex Mohammadwadi,11400000,7354
0,3,0,1,1,0,5,1000,1,1,2 BHK Apartment ,1,Vishrantwadi,7500000,7500
0,3,0,1,1,0,4,1350,2,2,3 BHK Apartment ,8,Hinjewadi,7000000,5185
0,3,0,1,1,0,4,605,1,1,1 BHK Apartment ,3,Hadapsar,3000000,4958
0,3,0,1,1,0,4,575,1,1,1 BHK Apartment ,6,Sasane Nagar,2950000,5130
0,3,2,1,1,1,7,1445,3,3,3 BHK Apartment ,1,Manjari,7500000,5190
0,3,0,1,1,0,5,675,2,1,1 BHK Apartment ,6,Wakad,4000000,5925
0,3,0,1,1,0,4,1600,3,2,3 BHK Apartment ,4,Kalyani Nagar,11500000,7187
0,3,2,1,1,0,4,630,1,1,1 BHK Apartment ,3,Hadapsar,3300000,5238
0,3,1,1,1,0,4,2500,2,3,3 BHK Apartment ,1,Kharadi,24000000,9600
0,3,0,1,1,0,12,630,1,1,1 BHK Apartment ,3,Hadapsar,3000000,4761
0,3,1,1,1,0,0,1374,2,3,3 BHK Apartment ,5,Balewadi,9500000,6914
0,3,0,1,1,0,5,1310,2,2,3 BHK Apartment ,1,Vishrantwadi,10000000,7633
1,3,3,0,1,0,5,550,1,1,1 BHK Apartment ,2,Kharadi,3300000,6000
0,3,0,1,1,0,4,600,1,1,1 BHK Apartment ,3,Hadapsar,3800000,6333
0,3,0,1,1,0,5,1200,2,1,2 BHK Apartment ,5,Kalyani Nagar,8100000,6750
0,3,0,1,1,0,6,975,2,2,2 BHK Apartment ,3,Hadapsar,4700000,4820
0,3,0,1,1,0,5,1242,2,2,2 BHK Apartment ,8,Kharadi,6800000,5475
0,3,0,1,1,0,5,1670,3,2,3 BHK Apartment ,5,Viman Nagar,12300000,7365
0,3,2,1,1,1,5,2600,3,3,3 BHK Apartment ,9,Viman Nagar,16400000,6307
0,3,0,1,1,0,7,1070,2,2,2 BHK Apartment ,5,Hadapsar,5000000,4672
0,3,0,1,0,0,4,572,1,1,1 BHK Apartment ,2,Hadapsar,3400000,5944
0,3,0,1,1,0,0,1150,1,2,2 BHK Apartment ,7,Sus,7200000,6260
0,3,1,1,1,1,4,575,1,1,1 BHK Apartment ,3,Sasane Nagar,3100000,5391
0,3,0,1,1,0,0,625,2,1,1 BHK Apartment ,3,Wakad,4000000,6400
0,3,0,1,1,0,3,693,2,1,1 BHK Apartment ,2,Wakad,5300000,7647
0,3,0,1,1,1,2,1560,1,3,3 BHK Apartment ,8,Bavdhan,11000000,7051
0,3,0,1,1,0,4,550,1,1,1 BHK Apartment ,3,Sasane Nagar,3000000,5454
0,3,0,1,1,0,6,1075,2,2,2 BHK Apartment ,5,Manjari,4900000,4558
0,3,0,1,1,0,7,995,2,2,2 BHK Apartment ,2,Hadapsar,7500000,7537
0,3,1,1,1,0,8,572,1,1,1 BHK Apartment ,3,Hadapsar,2800000,4895
1,3,3,0,0,0,0,900,2,2,2 BHK Apartment ,5,Mundhwa,5100000,5666
0,3,2,1,1,0,5,950,2,1,2 BHK Apartment ,7,Viman Nagar,8000000,8421
0,3,2,1,1,1,1,674,2,1,1 BHK Apartment ,5,Mundhwa,4000000,5934
0,3,0,1,1,0,5,1080,2,2,2 BHK Apartment ,4,Hadapsar,4500000,4166
0,3,2,1,1,1,4,755,1,1,1 BHK Apartment ,3,Hadapsar,5000000,6622
0,3,0,1,1,0,2,580,1,1,1 BHK Apartment ,3,Hadapsar,4100000,7068
0,3,1,1,1,0,2,1335,1,2,2 BHK Apartment ,12,Kharadi,9300000,6966
0,3,0,1,1,0,4,726,1,1,1 BHK Apartment ,9,Hadapsar,3000000,4132
0,3,2,1,1,0,1,674,2,1,1 BHK Apartment ,2,Mundhwa,3900000,5786
0,3,0,0,1,0,4,650,1,1,1 BHK Apartment ,3,Hadapsar,2500000,3846
0,3,1,1,1,0,7,1504,3,3,3 BHK Apartment ,1,NIBM Annex Mohammadwadi,8400000,5585
0,3,1,1,1,0,3,1040,2,2,2 BHK Apartment ,8,NIBM Annex Mohammadwadi,5000000,4807
1,3,3,0,1,0,6,600,1,1,1 BHK Apartment ,1,Kharadi,3800000,6333
1,3,3,1,1,0,3,668,2,2,1 BHK Apartment ,6,Handewadi,3000000,4491
0,3,1,1,1,0,2,1045,1,2,2 BHK Apartment ,8,Bavdhan,7000000,6698
0,3,2,1,1,1,14,1248,1,3,3 BHK Apartment ,6,Aundh,11000000,8814
0,3,0,1,1,0,8,1485,2,3,3 BHK Apartment ,6,Wakad,7700000,5185
0,3,1,1,1,0,5,2580,3,3,3 BHK Apartment ,2,Hadapsar,16500000,6395
0,3,1,1,1,0,6,1800,3,3,3 BHK Apartment ,7,Hadapsar,14000000,7777
0,3,0,1,1,0,6,730,1,1,1 BHK Apartment ,2,Hadapsar,3000000,4109
0,3,2,1,1,1,3,1230,2,2,2 BHK Apartment ,4,NIBM Annex Mohammadwadi,8800000,7154
0,3,0,1,1,0,5,1450,3,2,3 BHK Apartment ,10,Viman Nagar,14500000,10000
0,3,0,1,1,0,5,965,1,1,2 BHK Apartment ,6,Dhanori,6000000,6217
1,3,3,1,1,0,2,1645,2,3,3 BHK Apartment ,6,Manjari,7200000,4376
1,3,3,1,1,0,1,1546,2,2,2 BHK Apartment ,11,Kharadi,8500000,5498
0,3,1,1,1,0,7,1100,2,2,2 BHK Apartment ,6,Pimple Saudagar,7750000,7045
0,3,0,1,1,0,10,1250,2,3,3 BHK Apartment ,4,Aundh,11000000,8800
0,3,0,1,1,0,1,650,1,1,1 BHK Apartment ,8,Mundhwa,4100000,6307
0,3,0,1,1,0,5,905,1,2,2 BHK Apartment ,3,Sasane Nagar,3700000,4088
0,3,0,1,1,0,5,621,1,1,1 BHK Apartment ,3,Hadapsar,3500000,5636
0,3,0,1,1,0,2,775,1,1,1 BHK Apartment ,3,Hadapsar,3500000,4516
0,3,0,1,1,0,6,1454,3,3,3 BHK Apartment ,3,NIBM Annex Mohammadwadi,6700000,4607
0,3,0,1,1,0,14,400,1,1,1 BHK Apartment ,6,Hadapsar,2400000,6000
0,3,0,1,1,0,7,700,2,2,2 BHK Apartment ,1,Hadapsar,3700000,5285
0,3,0,0,0,0,5,736,2,2,2 BHK Apartment ,2,Hadapsar,5500000,7472
1,3,3,1,1,0,0,964,2,2,2 BHK Apartment ,1,Hadapsar,6500000,6742
1,3,3,1,1,1,0,1206,2,2,2 BHK Apartment ,8,Baner,8500000,7048
0,3,1,1,1,0,5,1366,1,1,2 BHK Apartment ,3,Tingre Nagar,10600000,7759
0,3,0,1,1,0,5,545,1,1,1 BHK Apartment ,3,Tingre Nagar,3700000,6788
1,3,3,1,1,0,0,859,1,1,2 BHK Apartment ,5,Dhanori,4000000,4656
0,3,0,1,1,0,5,1458,1,2,3 BHK Apartment ,1,Tingre Nagar,10900000,7475
0,3,1,1,1,0,5,1300,2,3,3 BHK Apartment ,2,Hadapsar,7800000,6000
0,3,0,0,1,0,2,652,1,1,1 BHK Apartment ,1,Dhanori,3000000,4601
1,3,3,1,1,0,1,1370,2,2,2 BHK Apartment ,12,Balewadi,10500000,7664
0,3,0,1,1,0,1,1088,2,2,2 BHK Apartment ,9,Baner,8000000,7352
1,3,3,1,1,0,2,630,1,1,1 BHK Apartment ,3,Manjari,3600000,5714
0,3,0,0,1,0,3,1353,2,3,3 BHK Apartment ,8,Sus,6800000,5025
0,3,0,1,1,0,2,1314,2,2,2 BHK Apartment ,1,Hinjewadi,7000000,5327
0,3,0,1,1,0,5,1242,2,2,2 BHK Apartment ,4,Kharadi,6900000,5555
0,3,0,1,1,0,5,900,2,1,2 BHK Apartment ,8,Viman Nagar,7000000,7777
0,3,0,1,1,0,5,990,2,1,2 BHK Apartment ,8,Viman Nagar,7000000,7070
0,3,0,1,1,0,4,958,2,2,2 BHK Apartment ,9,Viman Nagar,7200000,7515
0,3,1,1,1,0,5,1700,2,2,3 BHK Apartment ,5,Wadgaon Sheri,12000000,7058
0,3,1,1,1,0,2,1360,2,2,2 BHK Apartment ,12,Kharadi,10100000,7426
0,3,2,0,1,0,4,1430,2,2,2 BHK Apartment ,3,Viman Nagar,11800000,8251
0,3,0,0,1,0,4,1060,2,2,2 BHK Apartment ,1,Viman Nagar,9300000,8773
